country_id,year,sitc_eci,hs_eci,growth_proj,sitc_eci_rank,hs_eci_rank
554,2007,.38891542,.4953122437000275,2.61,50,46
558,2007,-.71732712,-.9307963252067566,3.06,109,116
562,2007,-.44324902,-.3134677112102509,,91,82
566,2007,-2.0847414,-1.824559569358826,3.53,142,138
578,2007,.63988924,.8834092617034912,1.72,42,28
586,2007,-.42863879,-.575922966003418,4.9,89,98
591,2007,.44188923,.3458280265331268,,49,53
598,2007,-1.650537,-1.880972743034363,2.95,134,140
600,2007,-.4863492,-.5547376275062561,3.73,95,94
604,2007,-.48687893,-.5547054409980774,2.73,97,93
608,2007,.32711068,.189182922244072,4.83,51,60
616,2007,1.1126153,1.026277303695679,3.37,22,25
620,2007,.73930573,.6306067109107971,2.74,37,42
634,2007,-.55155385,.0593993775546551,1.52,100,66
642,2007,.89418572,.6571334004402161,3.45,30,38
643,2007,.18841256,.5506715178489685,2.34,57,45
646,2007,-.31418955,-.4236253201961517,,81,90
682,2007,-.55562824,.2649232447147369,2.53,101,56
686,2007,-.3322657,-.2310738116502762,6.14,82,76
688,2007,.74136901,.6012356281280518,,36,43
702,2007,1.6759183,1.502528429031372,,7,13
703,2007,1.3945948,1.29682183265686,3.47,17,19
704,2007,-.10449793,-.271732896566391,4.63,69,79
705,2007,1.4825982,1.636137962341309,3.18,14,9
710,2007,.11097726,.4103895425796509,3.22,60,51
716,2007,-.38842925,-.4066158831119537,5.46,86,88
724,2007,1.0051738,.8944209218025208,3.14,25,27
729,2007,-2.021739,-1.863358736038208,,141,139
748,2007,.89684004,.9326534867286682,,29,26
752,2007,1.8311923,1.91759192943573,3.14,5,4
756,2007,1.982217,2.001590728759766,3.1,3,3
762,2007,-1.0446575,-1.024238467216492,3.78,124,120
764,2007,.87859261,.6602553725242615,4.4,31,37
768,2007,-.6474337,-.8445644974708557,,104,109
780,2007,-.35118803,-.3535331189632416,.62,83,85
784,2007,-.22513752,-.0668754950165749,1.98,76,68
788,2007,.2236695,.0317041203379631,3.78,56,67
792,2007,.50282657,.3669978678226471,4.53,46,52
795,2007,-1.0704516,-1.171831130981445,2.04,126,129
800,2007,-.67730927,-.9112116098403931,6.56,106,114
804,2007,.60732502,.7542975544929504,3.66,43,33
807,2007,-.052841127,-.1673152148723602,2.28,67,72
818,2007,-.23184358,-.1122871190309525,5.03,77,70
826,2007,1.6563816,1.688532471656799,3.23,9,7
834,2007,-.63322079,-.873907208442688,6.65,103,111
840,2007,1.5114639,1.607913374900818,2.31,12,10
854,2007,-.87162536,-.7042439579963684,,118,103
858,2007,.13966827,.1979028880596161,2.69,59,59
860,2007,-.3140156,-.6185024380683899,3.97,80,101
862,2007,-.77742201,-.3366008102893829,2,113,83
887,2007,-1.4383402,-1.190350532531738,4.24,132,130
894,2007,-.48661268,-.5694196820259094,5.54,96,97
4,2008,-.19516817,-.1745430529117584,,77,74
8,2008,-.31347507,.3081800639629364,3.75,81,56
12,2008,-1.304479,-.922210693359375,1.73,132,115
24,2008,-1.8379565,-2.189761877059937,2.77,139,143
31,2008,-1.1762816,-.8729121685028076,1.67,128,113
32,2008,.09911488,.35433229804039,3.26,60,52
36,2008,-.39022723,-.1649081110954285,1.43,87,73
40,2008,1.7242541,1.60007381439209,1.68,7,9
48,2008,-.38868913,.3207533955574036,,85,55
50,2008,-.61364311,-.8369418978691101,3.27,98,112
51,2008,.35870236,.3291685581207275,,51,54
56,2008,1.1827132,1.297829508781433,2.58,21,17
68,2008,-.78689528,-.8303225040435791,3.35,107,111
70,2008,.61973643,.5261390805244446,3.35,39,44
72,2008,-.26327762,-.1810202598571777,2.23,78,77
76,2008,.37522289,.4458145797252655,3.84,49,48
100,2008,.47231176,.4309698045253754,3.03,47,49
104,2008,-1.0550734,-1.489131093025208,,124,134
112,2008,.92466033,1.147483110427856,3.49,29,22
116,2008,-.80453783,-.9538863897323608,3.25,110,120
120,2008,-.92650586,-1.07187819480896,3.82,117,124
124,2008,.61442989,.6345409154891968,2.86,40,38
144,2008,-.14729033,-.4577012956142426,3.53,73,93
148,2008,-2.4515028,-2.840563774108887,,143,145
152,2008,-.16949387,-.3000222146511078,1.94,76,83
156,2008,.99907511,.9449334740638733,4.7,25,27
158,2008,1.6202431,1.594937205314636,,11,10
170,2008,.24321109,.1336362063884735,3.98,55,63
178,2008,-1.5061256,-2.387243270874023,2.96,136,144
180,2008,-1.2467266,-1.600828289985657,,130,136
188,2008,.099492125,.2009432911872864,3.19,59,61
191,2008,.91824788,.8502981662750244,2.92,30,30
192,2008,-.38315398,-.1812055557966232,1.08,84,78
196,2008,.94947797,1.001089811325073,,28,25
203,2008,1.656922,1.612963795661926,2.78,9,8
204,2008,-1.2947115,-1.18683660030365,,131,128
208,2008,1.2906088,1.186572194099426,2.43,19,21
214,2008,-.054776445,-.1629843264818192,3.2,67,72
218,2008,-.75187993,-.7807827591896057,2.16,105,109
222,2008,.06926503,-.0196855366230011,3.3,63,67
226,2008,-1.9280044,-1.314988493919373,,141,131
231,2008,-.78792292,-.9258516430854797,4.94,109,116
233,2008,.76136142,.7319014668464661,3.05,34,35
246,2008,1.7292808,1.708688735961914,3.16,6,5
250,2008,1.4921559,1.435684680938721,2,15,15
266,2008,-1.3822428,-1.324607610702515,2.24,134,132
268,2008,-.42247626,-.1766045987606049,1.6,89,75
276,2008,2.036288,1.953020691871643,-.37,2,2
288,2008,-.8333444,-.6797210574150085,4.4,111,103
300,2008,.30003545,.2384836971759796,2.7,54,60
320,2008,-.15092069,-.2769549190998077,5.16,74,82
324,2008,-1.3204179,-1.520858764648438,4.58,133,135
332,2008,-.94552886,-1.090304732322693,,118,126
340,2008,-.6413219,-.5864211916923523,3.72,101,102
344,2008,.79651314,.8326194286346436,,33,32
348,2008,1.5136132,1.376101613044739,3.3,13,16
356,2008,.32749686,.2579617202281952,7.24,52,59
360,2008,.054411929,-.0022992724552751,4.77,64,66
364,2008,-1.1962427,-1.054940581321716,1.42,129,122
368,2008,-2.5241659,-1.929075121879578,,144,140
372,2008,1.6339376,1.592657089233398,3.28,10,11
376,2008,1.0226806,1.201830267906189,4.17,24,20
380,2008,1.3805916,1.286674618721008,1.56,18,18
384,2008,-.98567051,-.9457888007164001,3.92,123,119
388,2008,-.27399567,-.5448318719863892,1.87,79,97
392,2008,2.3265371,2.294664144515991,2.82,1,1
398,2008,-.5635435,-.3776154816150665,2.3,96,86
400,2008,.36403638,.2812486886978149,4.79,50,58
404,2008,-.32822385,-.2464558184146881,6.5,82,81
410,2008,1.5561846,1.450244665145874,3.53,12,14
414,2008,-2.6237819,-1.621970295906067,1.12,145,137
417,2008,-.13164367,-.1411868035793304,4.63,71,71
418,2008,-.78691262,-1.082998633384705,3.54,108,125
422,2008,.49398002,.4981321096420288,3.88,46,47
428,2008,.5810554,.6575205326080322,2.71,41,37
430,2008,-.90221161,-.4608972072601318,,116,94
434,2008,-1.6644049,-1.345053911209106,.36,137,133
440,2008,.5420177,.6225036978721619,2.76,42,39
450,2008,-.62232643,-1.011301040649414,5.85,100,121
454,2008,-.9479934,-1.293002843856812,6.12,119,130
458,2008,.95294249,.833219587802887,4.51,27,31
466,2008,-.30907413,-.3002619743347168,5.05,80,84
478,2008,-1.9406826,-2.071941137313843,3.04,142,142
480,2008,-.16082537,-.230507954955101,1.89,75,80
484,2008,1.2439119,1.000014066696167,4.37,20,26
496,2008,-1.1023712,-1.068224310874939,2.73,125,123
498,2008,.09495379,.1874428242444992,3.02,61,62
504,2008,-.47060451,-.4190930128097534,2.9,91,90
508,2008,-.96751618,-.9406742453575134,4.42,122,117
512,2008,-.73204768,-.5725746154785156,1.77,103,100
516,2008,-.078930281,-.0796845853328705,3.22,70,69
524,2008,-.050529636,-.176609069108963,,66,76
528,2008,1.0794564,1.111584663391113,2.48,23,23
554,2008,.32651606,.5003511309623718,2.39,53,46
558,2008,-.64967328,-.7534413933753967,3.24,102,106
562,2008,-.78561014,-.7662374973297119,,106,108
566,2008,-1.7655897,-1.804277062416077,3.34,138,139
578,2008,.69439703,.8831004500389099,1.37,36,28
586,2008,-.37638411,-.3842479884624481,4.86,83,88
591,2008,.53225702,.5260793566703796,,43,45
598,2008,-1.4382887,-1.73193085193634,3.21,135,138
600,2008,-.47816432,-.5814629793167114,3.57,92,101
604,2008,-.41245925,-.4945462942123413,2.78,88,96
608,2008,.40628558,.2872903943061829,5.19,48,57
616,2008,1.1269978,1.028887748718262,3.21,22,24
620,2008,.75140762,.5966994166374207,2.74,35,42
634,2008,-.8588742,-.7971193790435791,1,113,110
642,2008,.89906019,.772948145866394,3.31,31,33
643,2008,.075368844,.6010298728942871,2.14,62,41
646,2008,-.7431187,-.7541860938072205,,104,107
682,2008,-.83970726,-.129592165350914,1.65,112,70
686,2008,-.58046621,-.4293780028820038,5.66,97,91
688,2008,.6402303,.5892395377159119,,37,43
702,2008,1.9355322,1.707571148872375,,4,6
703,2008,1.4823612,1.269115090370178,3.4,17,19
704,2008,-.045384511,-.2195532768964767,4.7,65,79
705,2008,1.4916177,1.516781091690063,3.03,16,13
710,2008,.13814937,.3807344138622284,3.09,58,51
716,2008,-.42708024,-.3901229500770569,5.72,90,89
724,2008,.96956855,.8662540316581726,2.99,26,29
729,2008,-1.8535354,-2.040675163269043,,140,141
748,2008,.62688392,.709623396396637,,38,36
752,2008,1.8266366,1.796064853668213,2.91,5,4
756,2008,1.9900508,1.946391940116882,3,3,3
762,2008,-.9624294,-.9062658548355103,3.62,121,114
764,2008,.86153448,.7590217590332031,4.37,32,34
768,2008,-.50823981,-.4422779977321625,,94,92
780,2008,-.38904652,-.5712470412254333,.37,86,99
784,2008,-.056543034,-.3743491470813751,2.19,68,85
788,2008,.16335614,.1072875782847404,3.63,57,64
792,2008,.51513374,.4268626570701599,4.42,44,50
795,2008,-.87727994,-1.184399127960205,1.8,115,127
800,2008,-.56017137,-.5530540347099304,6.53,95,98
804,2008,.50223064,.6123071908950806,3.38,45,40
807,2008,-.071735017,-.074130468070507,2.18,69,68
818,2008,-.13397996,.0029093010816723,5.16,72,65
826,2008,1.7172971,1.702923536300659,3.03,8,7
834,2008,-.61815506,-.7066351771354675,6.52,99,105
840,2008,1.5022041,1.590814232826233,2.11,14,12
854,2008,-.94931,-.9439687728881836,,120,118
858,2008,.17496671,.3498774170875549,2.56,56,53
860,2008,-.49273896,-.4887836575508118,3.69,93,95
862,2008,-1.1365576,-.382660835981369,1.71,127,87
887,2008,-1.1045941,-1.254345893859863,4.38,126,129
894,2008,-.86763591,-.7051723003387451,4.94,114,104
4,2009,-.38485155,.4939647018909454,,87,44
8,2009,-.36750078,.4367106258869171,3.95,85,49
12,2009,-1.4059467,-1.264439702033997,2.1,135,130
24,2009,-1.5865282,-.9858311414718628,2.74,136,120
31,2009,-1.4034228,-1.047826886177063,1.11,133,123
32,2009,.14579001,.208440363407135,3.3,58,59
36,2009,-.34277943,-.1085205525159836,1.43,83,72
40,2009,1.7549886,1.677334070205688,1.77,7,8
48,2009,-.073397525,.261966198682785,,67,57
50,2009,-.83271664,-.9391883611679077,3.14,107,113
51,2009,.24162607,.3204356729984283,,52,54
56,2009,1.2236522,1.214735984802246,2.48,20,18
68,2009,-.92067093,-.9669074416160583,3.13,115,117
70,2009,.61949885,.4684913158416748,3.38,41,47
72,2009,.20377223,-.0016042639035732,2.86,55,68
76,2009,.30151597,.3384087085723877,3.8,51,52
100,2009,.48955446,.3281465470790863,2.98,47,53
104,2009,-1.2579292,-1.654714107513428,,128,139
112,2009,1.0166619,.9732831120491028,3.59,26,25
116,2009,-.96241802,-1.13032591342926,3.29,119,126
120,2009,-1.031644,-1.017995595932007,3.86,121,122
124,2009,.67901099,.6423812508583069,2.99,38,38
144,2009,-.45960939,-.6003901362419128,3.2,90,99
148,2009,-1.827001,-1.251903533935547,,142,129
152,2009,-.19984527,-.3776726424694061,1.93,76,87
156,2009,.97914076,.957899808883667,4.66,27,26
158,2009,1.6370553,1.663718342781067,,10,10
170,2009,.33460069,.2535415589809418,3.98,50,58
178,2009,-1.3858095,-1.702545404434204,2.77,132,140
180,2009,-1.4047467,-1.759591221809387,,134,142
188,2009,.050213378,.0689161270856857,2.93,64,66
191,2009,.90764558,.8652510643005371,2.9,30,31
192,2009,-.096664175,.0178908668458462,1.12,69,67
196,2009,.90956277,.9056878089904785,,29,28
203,2009,1.6874465,1.667350292205811,3.01,8,9
204,2009,-.86983854,-.8845988512039185,,111,110
208,2009,1.3329419,1.173381686210632,2.5,19,21
214,2009,-.21621704,-.2189529836177826,3.05,78,80
218,2009,-.84905517,-.8972834348678589,2.14,108,111
222,2009,-.1147697,-.1581647247076035,3.01,70,74
226,2009,-2.3826005,-1.497336149215698,,144,135
231,2009,-.88550586,-.8458524942398071,5.1,112,108
233,2009,.80061072,.7620652914047241,3.09,32,34
246,2009,1.8235949,1.727608680725098,3.26,6,7
250,2009,1.5325772,1.48286509513855,2.14,13,15
266,2009,-.92191362,-1.384737372398376,1.94,116,133
268,2009,-.17147703,-.1030839532613754,1.86,75,71
276,2009,2.0526636,2.042339324951172,-.41,2,3
288,2009,-.81621438,-.9448716044425964,4.17,106,114
300,2009,.23699398,.1646412461996078,2.62,53,61
320,2009,-.30170578,-.3213704526424408,4.83,81,85
324,2009,-1.6212831,-1.750637888908386,4.26,139,141
332,2009,-1.014972,-1.568323850631714,,120,136
340,2009,-.59376723,-.5013185143470764,3.75,98,94
344,2009,.68391681,.7938705086708069,,36,33
348,2009,1.6123351,1.372194528579712,3.46,11,16
356,2009,.1900616,.1346441507339478,6.92,57,63
360,2009,-.070808582,-.2184422016143799,4.47,66,79
364,2009,-1.2867048,-1.206861615180969,1.48,130,128
368,2009,-2.8599553,-1.333875298500061,,145,132
372,2009,1.4913791,1.552784442901611,2.99,15,13
376,2009,1.0938162,1.193017482757568,4.07,24,19
380,2009,1.3930964,1.305082440376282,1.51,18,17
384,2009,-1.0991721,-1.048416614532471,3.85,125,124
388,2009,-.088960782,-.2074715793132782,2.03,68,78
392,2009,2.2985685,2.372761249542236,2.46,1,1
398,2009,-.70018882,-.6281261444091797,2.02,102,100
400,2009,.35982949,.1312392950057983,4.83,49,64
404,2009,-.28129745,-.2591937184333801,6.71,80,84
410,2009,1.6636165,1.52099871635437,3.5,9,14
414,2009,-1.6030889,-.9526810646057129,1.86,137,115
417,2009,-.11814588,-.2408521622419357,4.63,71,81
418,2009,-.95730716,-1.327409386634827,3.34,118,131
422,2009,.53236747,.4678414463996887,3.7,44,48
428,2009,.68390685,.6750375628471375,2.76,37,36
430,2009,-.54544973,-.1716771870851517,,95,75
434,2009,-1.7107786,-1.149556875228882,.6899999999999999,141,127
440,2009,.57177478,.5474092364311218,2.87,42,42
450,2009,-.5091964,-.9128195643424988,5.98,93,112
454,2009,-1.2601416,-1.607102870941162,5.26,129,138
458,2009,.75654131,.9089170098304749,4.34,34,27
466,2009,-.85250151,-.8546606302261353,5.33,109,109
478,2009,-1.3527318,-1.838101029396057,3.24,131,143
480,2009,-.057717912,-.1957313865423203,2.29,65,77
484,2009,1.2163109,.992153525352478,4.21,21,24
496,2009,-.86728686,-.7692602872848511,3.17,110,105
498,2009,.14536928,-.0106748230755329,3.15,59,69
504,2009,-.37409103,-.4770444631576538,3,86,93
508,2009,-.94464755,-.818562388420105,4.54,117,107
512,2009,-.67854053,-.6506780385971069,2.19,101,102
516,2009,.080336846,-.1785247921943665,3.44,62,76
524,2009,-.24074674,-.3977098166942596,,79,89
528,2009,1.1164081,1.11897349357605,2.4,23,22
554,2009,.23460354,.3052010238170624,2.22,54,55
558,2009,-.81428725,-.9602797627449036,3.13,105,116
562,2009,-1.2042514,-1.436787724494934,,127,134
566,2009,-1.6461034,-1.582313179969788,3.52,140,137
578,2009,.78967577,.8711522221565247,1.73,33,30
586,2009,-.48127875,-.4468519389629364,4.87,91,92
591,2009,.57046741,.6009738445281982,,43,40
598,2009,-1.6144609,-2.086490869522095,2.95,138,144
600,2009,-.54897583,-.5940670967102051,3.62,96,98
604,2009,-.48278239,-.5628591179847717,2.61,92,96
608,2009,.49218941,.4858586490154266,4.93,46,46
616,2009,1.1663551,1.074081182479858,3.12,22,23
620,2009,.64129758,.55756014585495,2.73,39,41
634,2009,-.89334083,-.441735565662384,1.47,113,91
642,2009,.95451933,.8360298871994019,3.22,28,32
643,2009,.065371633,.5047522187232971,2.16,63,43
646,2009,-.14788564,-.3885681629180908,,73,88
682,2009,-.44762978,.1666337698698044,2.68,89,60
686,2009,-.74059081,-.4057200849056244,5.29,103,90
688,2009,.6247496,.4920887053012848,,40,45
702,2009,1.9981873,1.909812808036804,,4,4
703,2009,1.4243405,1.174221038818359,3.56,17,20
704,2009,-.11950826,-.2454164773225784,4.51,72,82
705,2009,1.5120319,1.623762130737305,3.23,14,11
710,2009,.13596675,.3534526526927948,3.26,60,51
716,2009,-.62255907,-.6451824307441711,5.14,99,101
724,2009,1.0250412,.8847430944442749,2.84,25,29
729,2009,-2.0733325,-2.216069936752319,,143,145
748,2009,.69710904,.6645937561988831,,35,37
752,2009,1.890375,1.845308184623718,2.73,5,5
756,2009,2.025943,2.122307300567627,3.16,3,2
762,2009,-1.1910081,-.9780961275100708,3.45,126,118
764,2009,.89649677,.7612550258636475,4.39,31,35
768,2009,-.4374243,-.5874375700950623,,88,97
780,2009,-.34734443,-.364448070526123,.73,84,86
784,2009,-.3337093,.153708204627037,2.59,82,62
788,2009,.19271268,.1209194585680962,3.95,56,65
792,2009,.47247148,.4265163838863373,4.59,48,50
795,2009,-1.0688376,-1.081411480903625,1.94,122,125
800,2009,-.56978238,-.5289549827575684,6.7,97,95
804,2009,.50974959,.6352537870407104,3.64,45,39
807,2009,-.16972551,-.0973562598228455,2.23,74,70
818,2009,-.21290198,-.1528766304254532,5.36,77,73
826,2009,1.6106424,1.782031297683716,3.16,12,6
834,2009,-.67194927,-.812752902507782,6.47,100,106
840,2009,1.4779613,1.612022876739502,2.21,16,12
854,2009,-1.0768179,-.9814587235450745,,123,119
858,2009,.11463805,.2714244425296783,2.63,61,56
860,2009,-.54270095,-.6999074816703796,3.65,94,103
862,2009,-.79924583,-.2465059608221054,2.45,104,83
887,2009,-1.0983151,-1.000745892524719,4.6,124,121
894,2009,-.89530206,-.7609039545059204,5.05,114,104
4,2010,-.090312138,.0211392492055893,,71,66
8,2010,-.48926455,-.5643989443778992,2.02,89,97
12,2010,-1.0457023,-1.307791471481323,2.02,125,133
24,2010,-1.5845298,-1.445793628692627,2.56,139,138
31,2010,-1.2440087,-1.153194665908813,1.34,130,129
32,2010,.061812509,.2306053787469864,3.14,61,55
36,2010,-.45691857,-.2970010042190552,1.52,86,78
40,2010,1.8286618,1.74308705329895,1.85,5,8
48,2010,-.046456926,.0878109186887741,,68,61
50,2010,-.88932389,-1.061994075775146,3.01,120,124
51,2010,-.024752712,.0870468020439148,,67,62
56,2010,1.1873457,1.271852493286133,2.65,21,19
68,2010,-.84489387,-.8960244059562683,3.39,115,117
70,2010,.5720337,.3871391117572784,3.37,42,48
72,2010,-.43210319,-.4979079961776733,1.92,85,88
76,2010,.45432362,.3880708515644073,3.65,48,47
100,2010,.48172721,.3993245959281921,3.24,45,46
104,2010,-1.2999732,-1.404513478279114,,133,135
112,2010,.96763319,1.022243857383728,3.58,28,25
116,2010,-.8819977,-1.022603750228882,3.16,118,122
120,2010,-1.0726233,-.942726731300354,4.01,127,118
124,2010,.64459705,.8069776892662048,2.97,37,32
144,2010,-.42875564,-.7090508341789246,3.2,84,109
148,2010,-.63756692,-.0528901442885399,,101,67
152,2010,-.27038321,-.3316639959812164,2,79,82
156,2010,1.0607084,.9599754214286804,4.7,25,26
158,2010,1.7557672,1.716386318206787,,8,10
170,2010,-.0025564823,.2078150510787964,3.62,64,56
178,2010,-1.4912291,-1.503777265548706,3.04,138,139
180,2010,-1.3693562,-1.431771159172058,,136,136
188,2010,.059598539,.0597773753106594,3.06,62,63
191,2010,.86328429,.9079158306121826,2.99,31,28
192,2010,-.5037567,-.1268121898174286,.97,91,70
196,2010,.74387449,.826483428478241,,34,30
203,2010,1.7805495,1.772462725639343,3.23,7,7
204,2010,-.71175057,-1.170071721076965,,106,130
208,2010,1.1847428,1.086864113807678,2.56,22,23
214,2010,-.20782652,-.2707265317440033,3.22,77,77
218,2010,-.7399525,-.5322501659393311,2.32,107,93
222,2010,.0046571167,-.1091464981436729,3.06,63,69
226,2010,-1.2750602,-1.220931887626648,,132,132
231,2010,-.93004477,-1.024412512779236,5,122,123
233,2010,.80409551,.7923463582992554,3.2,33,33
246,2010,1.7046337,1.726867198944092,3.24,10,9
250,2010,1.5038548,1.518948912620544,2.44,14,14
266,2010,-1.2137905,-.7020378708839417,2.15,129,108
268,2010,-.35885718,-.2398295998573303,1.78,82,73
276,2010,2.1237092,2.030561685562134,.02,3,3
288,2010,-.76581222,-.7159640192985535,4.79,113,110
300,2010,.17955677,.1003743410110474,2.71,54,60
320,2010,-.35240474,-.361985445022583,5.05,81,83
324,2010,-1.6965973,-1.591307759284973,4.29,141,140
332,2010,-.78839684,-1.373976707458496,,114,134
340,2010,-.56192535,-.5774137377738953,3.92,95,98
344,2010,.83712482,.7096089720726013,,32,35
348,2010,1.6631089,1.50024938583374,3.45,11,15
356,2010,.15836363,.0477291233837605,7.01,58,64
360,2010,-.070815973,-.2611030340194702,4.51,70,76
364,2010,-.62979466,-.587289571762085,2.53,99,100
368,2010,-3.8430889,-2.365835428237915,,145,145
372,2010,1.33631,1.454782009124756,3.09,18,16
376,2010,1.2482632,1.284398078918457,4.27,20,17
380,2010,1.4147842,1.225464940071106,1.62,17,22
384,2010,-1.069171,-.9927197098731995,3.82,126,121
388,2010,-.0032165155,-.3198710381984711,2.21,65,81
392,2010,2.4487321,2.54573392868042,2.56,1,1
398,2010,-.86251873,-.6838033199310303,2.14,117,106
400,2010,.36511227,.1812421083450317,4.94,49,58
404,2010,-.34035262,-.4309505522251129,6.52,80,86
410,2010,1.7553914,1.640750885009766,3.66,9,12
414,2010,.22027323,.1330624222755432,2.23,52,59
417,2010,-.38330898,-.5148997902870178,4.21,83,91
418,2010,-.8552652,-1.094420433044434,3.19,116,125
422,2010,.4799414,.3627091348171234,3.59,46,49
428,2010,.60377192,.6247423887252808,2.83,41,39
430,2010,-.76420766,-.5852627158164978,,111,99
434,2010,-1.0361269,-.8233252167701721,.79,124,115
440,2010,.65567183,.6379680037498474,3.01,35,38
450,2010,-.52230239,-.8434937000274658,6.43,92,116
454,2010,-1.0173953,-.9764357209205627,5.8,123,119
458,2010,.88602686,.9229602813720703,4.51,30,27
466,2010,-.59522438,-.6658393144607544,4.87,98,105
478,2010,-2.0103827,-2.237694978713989,2.96,144,143
480,2010,-.09132266,-.1649419218301773,2.43,72,72
484,2010,1.2693969,1.259349465370178,4.38,19,20
496,2010,-1.3353794,-1.210458040237427,2.65,135,131
498,2010,.12028565,-.1487429141998291,3.26,59,71
504,2010,-.47544459,-.6043214797973633,3.17,87,101
508,2010,-1.4535999,-1.43467128276825,3.75,137,137
512,2010,-.50344539,-.4784286320209503,2.12,90,87
516,2010,-.69905037,-.4142705202102661,3.34,105,85
524,2010,-.14503075,-.3085920512676239,,75,80
528,2010,1.1129944,1.24561083316803,2.55,23,21
554,2010,.17298667,.3462478220462799,2.45,56,50
558,2010,-.9007659,-.9774651527404785,2.86,121,120
562,2010,-.74440843,-.7542282342910767,,108,112
566,2010,-1.8729129,-1.702468514442444,3.25,142,142
578,2010,.63670242,.8819376230239868,1.56,38,29
586,2010,-.67580968,-.7187632918357849,4.8,103,111
591,2010,.6200915,.4603686928749084,,39,44
598,2010,-1.6312265,-1.596670985221863,3.14,140,141
600,2010,-.554416,-.5543723106384277,3.46,94,95
604,2010,-.64788383,-.5621513724327087,2.63,102,96
608,2010,.53854519,.5207957625389099,5.09,43,41
616,2010,1.0882578,1.071781396865845,3.25,24,24
620,2010,.6515221,.4905170202255249,2.81,36,43
634,2010,-.063308351,-.6356809139251709,1.79,69,102
642,2010,.89483821,.6938415765762329,3.39,29,36
643,2010,.17447814,.5360166430473328,2.33,55,40
646,2010,-.57764745,-.5493538379669189,,96,94
682,2010,.21372429,.4267997443675995,2.96,53,45
686,2010,-.58798534,-.3742395639419556,5.46,97,84
688,2010,.60389441,.5155921578407288,,40,42
702,2010,2.0263216,1.970116496086121,,4,4
703,2010,1.445735,1.277019143104553,3.52,16,18
704,2010,-.11383702,-.240433543920517,4.64,74,74
705,2010,1.495391,1.625301480293274,3.27,15,13
710,2010,.16166997,.3051480054855347,3.2,57,52
716,2010,-.75849158,-.7953779101371765,5.02,110,114
724,2010,.99349523,.8217830657958984,3.09,26,31
729,2010,-1.9717168,-2.317660331726074,,143,144
748,2010,.2235475,.2478975504636765,,51,54
752,2010,1.8187472,1.926817059516907,2.92,6,5
756,2010,2.1410327,2.18597412109375,3.13,2,2
762,2010,-1.1923753,-1.101180911064148,3.57,128,127
764,2010,.97493774,.7429570555686951,4.47,27,34
768,2010,-.74562842,-.6607297658920288,,109,103
780,2010,-.19933681,-.3063951730728149,.75,76,79
784,2010,-.0052727573,.2559907138347626,2.78,66,53
788,2010,.2693986,.0319680906832218,3.83,50,65
792,2010,.52944946,.3069775998592377,4.72,44,51
795,2010,-.88479811,-1.123921751976013,2.17,119,128
800,2010,-.54202604,-.5143728852272034,6.76,93,90
804,2010,.47657272,.6827015280723572,3.67,47,37
807,2010,-.099369548,-.1020550802350044,2.45,73,68
818,2010,-.20992596,-.2544213533401489,5.15,78,75
826,2010,1.6087978,1.838939905166626,3.21,12,6
834,2010,-.69384772,-.7685102224349976,6.19,104,113
840,2010,1.5742185,1.698993921279907,2.37,13,11
854,2010,-.63607973,-.6618038415908813,,100,104
858,2010,.062785313,.2020199596881866,2.67,60,57
860,2010,-.48787102,-.6894844174385071,3.85,88,107
862,2010,-1.2616942,-.5299928188323975,2.25,131,92
887,2010,-1.300477,-1.096410274505615,4.42,134,126
894,2010,-.76569885,-.5058339834213257,5.17,112,89
4,2011,-.77180219,-.8352357745170593,,108,109
8,2011,-.37183005,-.4672258496284485,2.08,81,87
12,2011,-1.8699688,-1.682173252105713,2.44,142,140
24,2011,-1.5747688,-1.248812556266785,2.82,136,128
31,2011,-1.4991416,-.776910126209259,1.45,133,104
32,2011,.0238955,.2363823056221008,2.95,64,57
36,2011,-.3876389,-.1546904444694519,1.29,82,68
40,2011,1.7852873,1.683818817138672,1.84,6,13
48,2011,-.26624778,.2387768924236298,,78,56
50,2011,-.81890094,-1.197657108306885,3.25,112,126
51,2011,.32376066,.6448880434036255,,50,40
56,2011,1.1438427,1.320770382881165,2.61,23,17
68,2011,-.8944487,-.8631041049957275,3.3,113,111
70,2011,.67150563,.3498762249946594,3.51,39,50
72,2011,-.39673635,-.7262929677963257,1.67,83,100
76,2011,.36756101,.2850891351699829,3.5,49,53
100,2011,.63339376,.4550161361694336,3.19,40,45
104,2011,-1.0760841,-1.425987124443054,,127,138
112,2011,.96797544,.9965534210205078,3.58,30,26
116,2011,-.79462767,-1.391876101493835,3.35,110,135
120,2011,-.49505797,-.6095937490463257,4.59,89,94
124,2011,.59529644,.8051242232322693,2.89,43,32
144,2011,-.2712571,-.6946161389350891,3.53,79,99
148,2011,-2.0271327,-2.166822195053101,,144,144
152,2011,-.13208319,-.1943111717700958,2.13,71,72
156,2011,1.1743165,1.063773036003113,4.6,22,24
158,2011,1.7749211,1.811292052268982,,8,5
170,2011,.048482094,.2454849928617477,3.28,60,55
178,2011,-.90729129,-1.328920960426331,2.93,114,132
180,2011,-1.2934068,-.7772664427757263,,132,105
188,2011,.21774545,.1816125959157944,3.29,53,58
191,2011,.94666332,.9081180095672607,3.03,32,29
192,2011,-.40337351,-.1875206232070923,1.07,84,71
